order_id,customer_id,product,category,price,quantity,discount_percent,total_amount,city,region,store,sales_channel,size,payment_method,order_date,rating
,1238,Shorts,Apparel,4993.0,4.0,18.0,16377.04,Hyderabad,North,Puma Store B,Online,XL,UPI,2023-03-20,2.0
90220,,Cap,Accessories,1418.0,2.0,16.0,2382.24,Hyderabad,West,Puma Store C,Online,Unknown,Card,2023-02-16,1.0
90223,4790,Sneakers,Footwear,11212.0,3.0,9.0,30608.76,Mumbai,North,Puma Store B,Store,Unknown,Card,2023-06-18,3.0
90225,1145,Running Shoes,Footwear,4013.0,2.0,7.0,7464.179999999999,Hyderabad,North,Puma Store A,Unknown,L,Card,2023-09-19,5.0
90227,3269,Jacket,Apparel,967.0,4.0,18.0,3171.76,Mumbai,North,Puma Store A,Store,M,UPI,2023-07-30,2.0
90228,3607,T-shirt,Apparel,4521.0,1.0,7.0,4204.53,Mumbai,West,Puma Store A,Online,Unknown,Card,2023-11-24,2.0
90230,1675,Jacket,Apparel,1675.0,2.0,3.0,3249.5,Unknown,Unknown,Puma Store C,Online,M,Card,2023-08-01,5.0
90232,1608,Running Shoes,Footwear,11088.0,3.0,3.0,32266.08,Mumbai,North,Puma Store B,Store,L,UPI,2023-03-18,3.0
90233,3202,Running Shoes,Footwear,6860.0,2.0,26.0,10152.8,Bangalore,South,Unknown,Store,Unknown,Cash,2023-08-15,4.0
90234,,T-shirt,Apparel,3802.0,2.0,17.0,6311.32,Bangalore,South,Puma Store B,Online,L,Unknown,2023-04-27,4.0
90235,4296,T-shirt,Apparel,2594.0,3.0,21.0,6147.780000000001,Mumbai,South,Puma Store A,Online,L,Card,2023-04-16,2.0
90236,,Running Shoes,Footwear,3184.0,4.0,13.0,11080.32,Mumbai,Unknown,Puma Store A,Store,L,UPI,2023-10-04,4.0
90237,3046,Jacket,Apparel,2312.0,3.0,16.0,5826.24,Delhi,North,Puma Store B,Online,M,UPI,2023-08-07,1.0
90238,2860,Shorts,Apparel,3606.0,1.0,14.0,3101.16,Bangalore,North,Puma Store A,Online,S,Cash,2023-12-06,1.0
90239,2040,Shorts,Apparel,998.0,1.0,12.0,878.24,Hyderabad,West,Puma Store A,Online,M,UPI,2023-10-30,1.0
90240,3031,Jacket,Apparel,4794.0,4.0,27.0,13998.48,Mumbai,South,Puma Store C,Store,M,UPI,2023-09-09,1.0
90242,4816,Jacket,Apparel,3284.0,4.0,22.0,10246.08,Mumbai,South,Puma Store C,Online,M,Card,2023-09-19,3.0
90244,1311,Running Shoes,Footwear,10424.0,2.0,30.0,14593.6,Unknown,South,Puma Store C,Store,Unknown,Card,2023-06-02,3.0
90245,4840,Unknown,Unknown,565.0,4.0,1.0,2237.4,Unknown,South,Puma Store B,Unknown,M,Card,2023-09-02,5.0
90247,2742,Running Shoes,Footwear,8833.0,2.0,21.0,13956.14,Pune,South,Unknown,Store,L,Card,2023-08-17,3.0
90248,4368,Sneakers,Footwear,11210.0,3.0,4.0,32284.8,Delhi,West,Puma Store A,Unknown,M,Cash,2023-04-17,2.0
90249,4383,Shorts,Apparel,3282.0,1.0,14.0,2822.52,Hyderabad,Unknown,Puma Store B,Online,L,Cash,2023-06-22,4.0
90250,2503,Unknown,Apparel,1367.0,1.0,10.0,1230.3,Mumbai,North,Puma Store B,Online,S,Card,2023-03-24,3.0
,4891,Shorts,Apparel,2906.0,3.0,25.0,6538.5,Mumbai,South,Puma Store A,Online,XL,Unknown,2023-09-01,3.0
90253,4644,T-shirt,Apparel,1192.0,1.0,21.0,941.68,Hyderabad,North,Puma Store A,Online,L,Card,2023-03-03,4.0
90254,3296,Running Shoes,Unknown,11314.0,2.0,18.0,18554.960000000003,Mumbai,North,Puma Store C,Online,XL,Cash,,2.0
90255,2789,T-shirt,Apparel,3861.0,1.0,3.0,3745.17,Mumbai,West,Puma Store B,Store,M,Card,2023-12-01,2.0
90257,3034,Running Shoes,Unknown,4822.0,3.0,0.0,14466.0,Mumbai,Unknown,Puma Store B,Online,Unknown,UPI,2023-04-21,2.0
,3548,Sneakers,Footwear,5425.0,2.0,22.0,8463.0,Bangalore,North,Puma Store B,Online,S,Cash,2023-07-05,2.0
90259,2807,Running Shoes,Unknown,8259.0,3.0,11.0,22051.53,Delhi,Unknown,Puma Store C,Unknown,Unknown,UPI,2023-04-08,5.0
90260,1003,Running Shoes,Footwear,5521.0,4.0,4.0,21200.64,Unknown,North,Puma Store C,Online,M,Cash,2023-03-30,5.0
90261,3281,T-shirt,Unknown,2133.0,4.0,14.0,7337.519999999999,Mumbai,Unknown,Puma Store A,Online,M,Card,2023-06-15,3.0
90262,2453,Shorts,Apparel,2113.0,4.0,24.0,6423.52,Hyderabad,West,Puma Store C,Store,M,Unknown,,5.0
90263,2737,Cap,Accessories,1537.0,3.0,17.0,3827.13,Bangalore,West,Puma Store A,Online,L,Cash,2023-11-07,3.0
90264,3434,Unknown,Apparel,3599.0,3.0,5.0,10257.15,Delhi,North,Puma Store A,Online,L,Cash,,2.0
90266,,Shorts,Apparel,1115.0,2.0,10.0,2007.0,Mumbai,North,Puma Store C,Store,S,Card,2023-03-14,1.0
90267,4789,Shorts,Unknown,2805.0,4.0,17.0,9312.6,Pune,North,Puma Store A,Online,L,UPI,2023-04-03,1.0
90269,3845,T-shirt,Apparel,1659.0,1.0,30.0,1161.3,Delhi,West,Puma Store A,Store,M,Card,2023-03-17,4.0
90270,1369,T-shirt,Apparel,3645.0,2.0,15.0,6925.5,Hyderabad,West,Puma Store B,Store,L,Card,2023-02-04,5.0
90271,3276,Running Shoes,Unknown,9378.0,2.0,29.0,13316.76,Delhi,South,Puma Store C,Online,L,Cash,2023-07-07,3.0
90274,1692,Shorts,Apparel,4385.0,1.0,4.0,4209.599999999999,Hyderabad,West,Puma Store C,Online,XL,Cash,,3.0
90275,1392,Unknown,Accessories,516.0,1.0,3.0,500.52,Delhi,South,Puma Store B,Online,S,UPI,2023-01-12,4.0
90276,1341,Running Shoes,Footwear,6161.0,3.0,26.0,13677.42,Mumbai,North,Puma Store B,Online,XL,Card,2023-09-02,1.0
90277,4285,T-shirt,Apparel,1685.0,2.0,21.0,2662.3,Pune,North,Puma Store A,Store,M,Cash,2023-08-26,1.0
90278,2415,T-shirt,Apparel,1850.0,3.0,23.0,4273.5,Delhi,North,Puma Store C,Store,XL,Card,2023-08-25,4.0
90279,4286,Jacket,Apparel,3187.0,4.0,1.0,12620.52,Hyderabad,Unknown,Puma Store B,Unknown,S,UPI,2023-11-02,4.0
,4214,Shorts,Apparel,2902.0,2.0,21.0,4585.16,Unknown,West,Unknown,Store,S,Unknown,2023-07-14,3.0
90281,,Cap,Accessories,1400.0,3.0,24.0,3192.0,Hyderabad,West,Puma Store B,Online,Unknown,Card,2023-11-01,3.0
90282,4585,Cap,Accessories,1853.0,2.0,27.0,2705.38,Mumbai,West,Puma Store B,Online,Unknown,Unknown,2023-09-12,3.0
90283,,Running Shoes,Footwear,3726.0,1.0,20.0,2980.8,Delhi,South,Puma Store A,Store,M,Card,2023-06-24,4.0
90284,4246,Running Shoes,Unknown,11610.0,3.0,7.0,32391.9,Mumbai,South,Puma Store C,Online,S,Card,2023-02-12,2.0
90286,1171,Running Shoes,Footwear,3071.0,4.0,3.0,11915.48,Mumbai,West,Puma Store A,Online,S,UPI,2023-07-18,1.0
90287,,Sneakers,Footwear,4998.0,3.0,29.0,10645.74,Pune,Unknown,Puma Store A,Store,M,Card,2023-02-27,3.0
90288,1622,Running Shoes,Footwear,3611.0,3.0,6.0,10183.02,Hyderabad,West,Puma Store A,Online,Unknown,Card,2023-04-15,5.0
90289,4484,T-shirt,Apparel,3953.0,3.0,17.0,9842.97,Delhi,South,Puma Store A,Online,XL,Card,2023-09-07,3.0
90290,4651,T-shirt,Apparel,1543.0,1.0,28.0,1110.96,Hyderabad,North,Puma Store C,Store,L,UPI,2023-03-30,1.0
90291,3688,T-shirt,Apparel,4252.0,4.0,15.0,14626.88,Hyderabad,West,Puma Store A,Store,XL,Cash,2023-09-06,5.0
90292,,Jacket,Apparel,3714.0,2.0,18.0,6090.96,Pune,South,Unknown,Unknown,S,Unknown,2023-12-20,5.0
90293,3010,Sneakers,Footwear,3095.0,1.0,0.0,3095.0,Delhi,North,Puma Store C,Unknown,XL,Card,,3.0
90294,2035,Running Shoes,Footwear,9545.0,4.0,20.0,30544.0,Delhi,North,Unknown,Online,S,UPI,2023-05-04,1.0
90295,4595,Unknown,Footwear,8081.0,4.0,0.0,32324.0,Pune,South,Puma Store B,Online,S,UPI,,4.0
90296,3323,Shorts,Apparel,1291.0,3.0,2.0,3795.54,Unknown,South,Puma Store B,Online,L,Card,2023-01-27,3.0
90297,1181,Cap,Accessories,1182.0,1.0,23.0,910.14,Delhi,North,Puma Store B,Store,XL,UPI,2023-12-26,3.0
90298,1540,Sneakers,Unknown,3019.0,2.0,15.0,4649.26,Bangalore,South,Puma Store A,Online,M,Card,2023-07-07,4.0
90300,3239,Unknown,Accessories,1372.0,2.0,10.0,2469.6,Unknown,South,Puma Store C,Store,S,Card,2023-05-27,3.0
90302,1915,Jacket,Unknown,1214.0,4.0,10.0,4370.400000000001,Delhi,South,Puma Store A,Online,M,Cash,,1.0
90304,4216,T-shirt,Apparel,4120.0,1.0,30.0,2884.0,Hyderabad,South,Puma Store C,Store,S,Cash,2023-07-14,1.0
90307,3408,Cap,Accessories,349.0,2.0,27.0,509.54,Unknown,North,Unknown,Online,M,Cash,2023-08-13,4.0
,2202,Shorts,Apparel,1207.0,3.0,28.0,2607.12,Pune,South,Puma Store B,Online,L,Card,2023-12-05,1.0
90310,4388,Shorts,Unknown,1868.0,1.0,11.0,1662.52,Bangalore,South,Puma Store B,Store,S,Card,2023-07-31,3.0
90311,3385,Cap,Accessories,1010.0,3.0,17.0,2514.9,Hyderabad,Unknown,Puma Store C,Store,L,Cash,2023-02-26,1.0
90313,2168,Cap,Accessories,1540.0,4.0,28.0,4435.2,Mumbai,North,Puma Store A,Online,XL,UPI,2023-03-18,5.0
90314,4869,Jacket,Apparel,3957.0,4.0,28.0,11396.16,Pune,West,Puma Store C,Store,S,UPI,2023-09-07,2.0
90315,2431,T-shirt,Apparel,2845.0,4.0,29.0,8079.799999999999,Bangalore,North,Puma Store B,Online,Unknown,Cash,2023-10-25,2.0
90318,2180,Jacket,Apparel,3827.0,2.0,10.0,6888.6,Mumbai,Unknown,Puma Store A,Unknown,Unknown,Cash,2023-12-15,3.0
90320,2345,Unknown,Apparel,1956.0,4.0,26.0,5789.76,Pune,North,Puma Store A,Store,M,Card,2023-02-15,3.0
90322,2012,Running Shoes,Unknown,4066.0,3.0,23.0,9392.46,Bangalore,Unknown,Unknown,Store,M,Card,2023-07-08,3.0
90323,2552,Cap,Accessories,1375.0,1.0,15.0,1168.75,Pune,West,Puma Store C,Online,L,UPI,2023-10-04,4.0
90324,2291,T-shirt,Apparel,3153.0,4.0,23.0,9711.24,Bangalore,Unknown,Puma Store A,Online,Unknown,UPI,,3.0
90325,1293,Running Shoes,Footwear,7840.0,1.0,23.0,6036.8,Mumbai,North,Puma Store B,Store,L,Cash,2023-04-08,3.0
,3892,Jacket,Apparel,1071.0,4.0,14.0,3684.24,Unknown,West,Puma Store A,Online,XL,UPI,2023-12-06,5.0
90327,3026,Cap,Accessories,971.0,3.0,18.0,2388.6600000000003,Pune,North,Unknown,Online,Unknown,Card,2023-02-04,3.0
90328,4615,Shorts,Apparel,1399.0,3.0,15.0,3567.45,Mumbai,North,Puma Store B,Unknown,L,Unknown,2023-09-04,4.0
90329,1816,Running Shoes,Footwear,3736.0,2.0,19.0,6052.320000000001,Delhi,South,Puma Store B,Store,S,Unknown,2023-01-26,3.0
90332,2868,Sneakers,Footwear,11349.0,3.0,11.0,30301.83,Unknown,North,Puma Store C,Store,XL,Cash,2023-03-29,3.0
90333,4858,Shorts,Apparel,2928.0,3.0,18.0,7202.88,Pune,South,Puma Store B,Store,S,Cash,2023-03-01,4.0
90335,1037,Cap,Accessories,1000.0,1.0,1.0,990.0,Mumbai,West,Puma Store A,Unknown,L,Card,2023-05-18,2.0
90336,1717,Cap,Accessories,1280.0,3.0,19.0,3110.4,Hyderabad,South,Puma Store C,Store,S,Cash,,1.0
90337,2817,Jacket,Apparel,1415.0,1.0,12.0,1245.2,Delhi,Unknown,Puma Store C,Unknown,XL,Card,2023-11-13,1.0
90338,3684,Sneakers,Footwear,11654.0,2.0,29.0,16548.68,Delhi,South,Puma Store A,Online,L,UPI,2023-09-25,2.0
,1087,Running Shoes,Footwear,3640.0,4.0,4.0,13977.6,Unknown,North,Puma Store C,Online,Unknown,UPI,2023-01-30,1.0
90341,,T-shirt,Apparel,806.0,1.0,1.0,797.9399999999999,Bangalore,West,Puma Store A,Store,S,UPI,2023-08-15,3.0
90342,2243,Shorts,Apparel,2616.0,3.0,15.0,5886.0,Unknown,West,Puma Store C,Online,M,UPI,2023-06-09,5.0
90349,4248,Sneakers,Footwear,7110.0,1.0,25.0,5332.5,Mumbai,South,Puma Store C,Store,L,Cash,2023-03-02,4.0
90350,2667,Jacket,Apparel,1404.0,4.0,18.0,4605.120000000001,Pune,South,Unknown,Online,S,Cash,2023-06-29,5.0
90351,1895,Cap,Accessories,1332.0,4.0,19.0,4315.68,Delhi,North,Puma Store C,Online,S,Card,,2.0
90352,4311,Jacket,Apparel,3288.0,4.0,16.0,11047.68,Unknown,West,Puma Store C,Store,M,Cash,2023-10-24,1.0
90353,1913,T-shirt,Apparel,1218.0,3.0,5.0,3471.3,Delhi,North,Puma Store A,Store,L,Unknown,2023-02-26,1.0
90355,4183,T-shirt,Apparel,866.0,1.0,3.0,840.02,Hyderabad,North,Puma Store B,Store,S,UPI,2023-10-12,5.0
,,Sneakers,Footwear,5354.0,2.0,2.0,10493.84,Hyderabad,West,Puma Store C,Online,M,Unknown,2023-10-10,3.0
90357,3888,Running Shoes,Footwear,4377.0,2.0,17.0,7265.82,Delhi,Unknown,Unknown,Store,S,Cash,2023-09-02,4.0
90358,3772,Shorts,Apparel,2541.0,2.0,15.0,4167.240000000001,Delhi,North,Puma Store B,Store,L,UPI,2023-08-12,4.0
90360,1842,T-shirt,Apparel,3160.0,3.0,7.0,8816.4,Pune,North,Unknown,Store,S,UPI,2023-12-26,3.0
90361,3794,Running Shoes,Footwear,7305.0,1.0,14.0,6282.3,Mumbai,West,Puma Store A,Online,Unknown,Cash,2023-05-24,1.0
,1220,Running Shoes,Footwear,4577.0,1.0,17.0,3798.91,Mumbai,North,Unknown,Store,M,Unknown,2023-11-14,2.0
90364,3355,Cap,Accessories,1318.0,3.0,7.0,3677.22,Hyderabad,West,Puma Store C,Online,M,UPI,2023-07-12,4.0
90365,4483,Cap,Accessories,1109.0,2.0,27.0,1619.14,Mumbai,South,Puma Store C,Online,Unknown,Cash,2023-01-26,5.0
90366,1370,T-shirt,Apparel,4368.0,1.0,0.0,4368.0,Hyderabad,West,Unknown,Store,Unknown,UPI,2023-10-05,4.0
,2628,Shorts,Apparel,2600.0,1.0,1.0,2574.0,Bangalore,South,Puma Store B,Online,M,Cash,2023-01-18,3.0
90370,3436,Cap,Accessories,999.0,4.0,3.0,3876.12,Mumbai,South,Puma Store A,Store,XL,Card,,5.0
90371,4016,Cap,Accessories,992.0,2.0,23.0,1527.68,Pune,North,Unknown,Store,L,Card,,5.0
,3466,Cap,Accessories,1304.0,1.0,28.0,938.88,Unknown,North,Puma Store B,Store,S,UPI,2023-04-17,3.0
90373,3919,Running Shoes,Footwear,10348.0,4.0,1.0,40978.08,Bangalore,West,Puma Store A,Online,XL,Cash,,3.0
90374,4370,Jacket,Apparel,3993.0,1.0,16.0,3354.12,Pune,West,Puma Store C,Online,Unknown,Card,2023-04-01,4.0
90375,1777,T-shirt,Apparel,2980.0,3.0,8.0,8224.800000000001,Unknown,North,Puma Store A,Store,L,Card,2023-06-23,4.0
90376,,T-shirt,Apparel,1387.0,1.0,22.0,1081.86,Delhi,West,Puma Store B,Store,M,Card,2023-08-14,3.0
90378,2811,Running Shoes,Footwear,7488.0,4.0,3.0,29053.44,Bangalore,South,Unknown,Online,L,UPI,2023-07-31,5.0
90379,1805,Jacket,Apparel,4868.0,2.0,13.0,8470.32,Hyderabad,Unknown,Puma Store B,Store,S,Card,2023-09-25,5.0
90380,3222,Jacket,Unknown,1197.0,4.0,11.0,4261.32,Unknown,South,Puma Store B,Unknown,XL,Card,2023-03-07,4.0
90381,3356,Cap,Accessories,1016.0,2.0,2.0,1991.36,Delhi,South,Puma Store C,Online,Unknown,Cash,2023-09-21,1.0
90382,4781,Jacket,Apparel,1236.0,4.0,19.0,4004.64,Hyderabad,West,Puma Store A,Online,XL,Cash,2023-06-05,2.0
90383,4796,Sneakers,Footwear,11836.0,2.0,13.0,20594.64,Hyderabad,West,Puma Store C,Store,XL,Cash,2023-06-26,3.0
90384,2099,T-shirt,Unknown,1019.0,2.0,26.0,1508.12,Delhi,North,Puma Store A,Online,L,Card,2023-07-31,1.0
90385,1013,Running Shoes,Footwear,3320.0,1.0,8.0,3054.4,Pune,South,Puma Store A,Store,L,Cash,2023-01-15,2.0
90386,1321,Cap,Accessories,1842.0,2.0,15.0,2578.8,Bangalore,South,Puma Store B,Store,XL,Cash,2023-02-11,4.0
90387,3347,Shorts,Apparel,1190.0,3.0,30.0,2499.0,Delhi,West,Puma Store A,Online,L,Cash,2023-03-02,4.0
90388,4455,Cap,Accessories,731.0,4.0,5.0,2777.8,Delhi,South,Puma Store A,Store,M,Unknown,2023-03-30,2.0
90389,1422,Sneakers,Footwear,3743.0,1.0,15.0,3331.27,Delhi,North,Puma Store C,Store,L,Card,,2.0
90390,2602,Running Shoes,Footwear,5988.0,4.0,10.0,21556.8,Delhi,West,Puma Store A,Online,Unknown,Card,2023-08-29,1.0
90391,1885,Sneakers,Footwear,4819.0,1.0,25.0,3614.25,Pune,North,Puma Store C,Online,XL,Card,2023-03-22,2.0
90392,1657,Sneakers,Footwear,10691.0,1.0,1.0,10584.09,Unknown,West,Puma Store A,Store,L,Cash,2023-05-09,2.0
90393,1677,Sneakers,Footwear,6141.0,4.0,22.0,19159.92,Delhi,North,Puma Store C,Online,M,Card,2023-01-30,5.0
90394,4831,Running Shoes,Footwear,11295.0,1.0,15.0,10165.5,Bangalore,North,Puma Store A,Store,Unknown,Cash,2024-01-01,3.0
90395,,Running Shoes,Footwear,6921.0,2.0,5.0,13149.9,Mumbai,South,Puma Store C,Store,L,UPI,2023-01-27,3.0
90396,2799,Shorts,Apparel,2948.0,3.0,16.0,7428.96,Bangalore,North,Puma Store A,Online,M,Card,2023-01-09,3.0
90397,1704,T-shirt,Apparel,4029.0,1.0,15.0,3223.2000000000003,Delhi,West,Puma Store A,Online,XL,Card,2023-04-08,2.0
90399,1063,Running Shoes,Footwear,3735.0,3.0,9.0,10196.55,Bangalore,North,Puma Store C,Online,S,Unknown,2023-12-21,1.0
90403,1846,Jacket,Apparel,3153.0,2.0,25.0,4729.5,Bangalore,South,Unknown,Store,M,UPI,,5.0
90404,2810,Shorts,Unknown,1734.0,1.0,28.0,1248.48,Bangalore,South,Puma Store C,Online,L,Cash,2023-12-08,4.0
90405,3834,Jacket,Apparel,3221.0,2.0,11.0,5733.38,Hyderabad,North,Puma Store B,Online,L,Unknown,2023-06-18,2.0
90409,3349,Unknown,Unknown,1486.0,1.0,4.0,1426.56,Delhi,West,Puma Store C,Unknown,L,UPI,2023-01-13,1.0
90410,2381,Running Shoes,Footwear,4379.0,1.0,15.0,4379.0,Delhi,West,Puma Store A,Online,XL,Cash,2023-03-29,3.0
,4842,Shorts,Apparel,3150.0,4.0,12.0,11088.0,Unknown,North,Puma Store C,Store,S,Unknown,2023-05-24,4.0
90412,2082,Cap,Accessories,648.0,2.0,21.0,1023.84,Pune,West,Puma Store C,Online,M,Card,,3.0
90413,4542,Cap,Unknown,1749.0,2.0,15.0,2868.36,Pune,South,Puma Store A,Store,S,Card,2023-12-10,4.0
90414,1235,T-shirt,Apparel,4502.0,3.0,14.0,11615.16,Unknown,South,Puma Store C,Store,S,UPI,2023-07-19,3.0
90416,1251,T-shirt,Apparel,889.0,3.0,3.0,2586.99,Unknown,South,Puma Store B,Store,L,Card,2023-06-16,1.0
90417,2730,Sneakers,Footwear,7607.0,1.0,21.0,6009.530000000001,Pune,South,Puma Store C,Online,S,UPI,2023-09-30,4.0
90418,1592,Cap,Accessories,1943.0,1.0,15.0,1651.55,Unknown,Unknown,Puma Store A,Store,L,Card,2023-06-02,4.0
90420,4687,Jacket,Apparel,4352.0,4.0,16.0,14622.72,Bangalore,North,Puma Store A,Online,M,Card,2023-06-06,5.0
90421,3032,Shorts,Apparel,4902.0,1.0,14.0,4215.72,Bangalore,North,Puma Store B,Store,L,Unknown,2023-10-15,3.0
90422,4903,Unknown,Footwear,11322.0,4.0,4.0,43476.48,Unknown,North,Puma Store C,Online,L,UPI,2023-02-01,3.0
90423,1536,Shorts,Apparel,2354.0,4.0,17.0,7815.28,Delhi,West,Puma Store B,Online,Unknown,UPI,2023-11-23,2.0
90424,4367,T-shirt,Unknown,2716.0,2.0,22.0,4236.96,Hyderabad,South,Puma Store A,Online,L,Cash,2023-06-12,2.0
90425,,T-shirt,Apparel,1505.0,1.0,22.0,1173.9,Delhi,South,Puma Store B,Unknown,L,UPI,2023-08-01,2.0
90427,4912,Sneakers,Footwear,8018.0,4.0,21.0,25336.88,Bangalore,Unknown,Puma Store B,Online,XL,Cash,2023-11-06,3.0
90429,1214,Sneakers,Footwear,4950.0,4.0,15.0,16434.0,Mumbai,West,Puma Store C,Store,M,Cash,2023-05-25,2.0
90430,2401,Sneakers,Footwear,4540.0,3.0,16.0,11440.8,Mumbai,South,Puma Store A,Store,M,Card,2023-11-23,5.0
90433,1174,Shorts,Apparel,4853.0,1.0,1.0,4804.47,Bangalore,Unknown,Puma Store C,Online,L,Cash,2023-12-01,5.0
90435,2194,T-shirt,Unknown,3425.0,2.0,21.0,5411.5,Pune,South,Puma Store B,Store,L,Cash,,2.0
90437,3308,Cap,Accessories,341.0,1.0,23.0,262.57,Hyderabad,West,Puma Store A,Store,Unknown,UPI,2023-01-17,3.0
90438,4066,T-shirt,Apparel,4438.0,4.0,6.0,16686.879999999997,Hyderabad,South,Puma Store A,Store,M,Cash,2023-10-26,2.0
90439,4623,Sneakers,Footwear,6182.0,3.0,2.0,18175.08,Delhi,West,Puma Store B,Store,XL,Cash,2023-12-25,3.0
90441,2405,Jacket,Apparel,3010.0,3.0,8.0,8307.6,Mumbai,South,Puma Store C,Online,Unknown,Card,2023-03-29,4.0
90442,,Jacket,Apparel,2021.0,2.0,17.0,3354.86,Pune,West,Puma Store C,Store,XL,Card,2023-12-03,5.0
90443,1242,Cap,Unknown,1392.0,3.0,4.0,4008.96,Delhi,North,Puma Store B,Online,L,UPI,2023-07-06,2.0
90444,,Shorts,Apparel,1005.0,2.0,8.0,1849.2,Delhi,South,Puma Store C,Unknown,M,Cash,2023-12-20,4.0
90445,1097,Jacket,Apparel,1020.0,3.0,8.0,2815.2000000000003,Pune,West,Puma Store A,Online,M,UPI,2023-02-24,2.0
90448,2382,Cap,Accessories,380.0,4.0,30.0,1064.0,Hyderabad,West,Puma Store B,Online,S,Card,2023-01-20,3.0
,3784,Shorts,Apparel,4769.0,2.0,7.0,8870.34,Pune,North,Puma Store A,Online,L,Card,2023-07-16,5.0
90450,2867,Unknown,Apparel,1164.0,2.0,15.0,1839.12,Bangalore,West,Unknown,Online,XL,Cash,2023-04-19,3.0
90451,1327,Cap,Accessories,817.0,4.0,24.0,2483.68,Bangalore,South,Puma Store A,Online,S,UPI,2023-01-02,4.0
90452,3347,Shorts,Apparel,3495.0,2.0,29.0,4962.9,Mumbai,Unknown,Puma Store B,Store,XL,Card,2023-08-30,4.0
90453,2436,Shorts,Apparel,2445.0,2.0,19.0,3960.9,Bangalore,North,Puma Store C,Online,S,Cash,,3.0
,3626,Unknown,Footwear,9149.0,1.0,8.0,8417.08,Delhi,South,Puma Store A,Online,XL,Card,2023-02-06,5.0
,3850,Sneakers,Footwear,6616.0,1.0,14.0,5689.76,Delhi,South,Puma Store A,Store,L,Cash,2023-01-11,4.0
90457,1117,Shorts,Apparel,4669.0,2.0,13.0,8124.06,Hyderabad,North,Puma Store B,Store,S,Card,2023-03-20,3.0
90458,1313,Cap,Unknown,1973.0,4.0,21.0,6234.68,Pune,West,Puma Store B,Store,M,UPI,2023-08-30,3.0
90459,4348,Running Shoes,Footwear,3729.0,3.0,5.0,10627.65,Hyderabad,West,Puma Store A,Unknown,Unknown,UPI,2023-06-22,2.0
90460,1247,Shorts,Apparel,1984.0,3.0,15.0,5416.320000000001,Mumbai,North,Unknown,Store,L,UPI,2023-09-27,3.0
90461,4892,Jacket,Apparel,1027.0,3.0,24.0,2341.56,Delhi,Unknown,Puma Store A,Online,Unknown,Card,2023-08-04,1.0
90464,1680,Running Shoes,Unknown,5111.0,4.0,6.0,19217.36,Mumbai,South,Puma Store B,Online,XL,Unknown,2023-09-02,3.0
90465,2449,Sneakers,Footwear,11814.0,3.0,10.0,31897.8,Mumbai,Unknown,Puma Store C,Unknown,M,Cash,2023-08-12,5.0
90466,2599,Cap,Unknown,740.0,1.0,15.0,673.4,Delhi,Unknown,Puma Store A,Store,L,Cash,2023-05-16,4.0
90467,3641,Cap,Accessories,508.0,1.0,18.0,416.56000000000006,Pune,West,Puma Store A,Store,L,Card,2023-06-08,5.0
90468,3114,Sneakers,Footwear,11049.0,1.0,16.0,9281.16,Pune,West,Puma Store C,Store,XL,UPI,2023-06-15,3.0
90471,1426,T-shirt,Apparel,3376.0,2.0,4.0,6481.92,Mumbai,West,Puma Store C,Store,M,UPI,2023-12-25,2.0
90472,1894,Jacket,Apparel,1876.0,2.0,15.0,3189.2,Mumbai,Unknown,Puma Store B,Store,M,UPI,2023-10-02,5.0
90473,4363,Shorts,Apparel,1154.0,2.0,19.0,1869.48,Mumbai,South,Puma Store A,Online,Unknown,UPI,2023-08-23,3.0
90474,,Unknown,Apparel,2567.0,4.0,20.0,8214.4,Bangalore,North,Unknown,Store,XL,Card,2023-06-08,3.0
90475,1903,Cap,Accessories,1212.0,1.0,23.0,933.24,Delhi,West,Puma Store C,Online,XL,Cash,2023-08-24,4.0
90476,4416,T-shirt,Apparel,2680.0,4.0,15.0,7611.2,Bangalore,South,Puma Store C,Store,XL,Cash,,2.0
90479,4551,Shorts,Apparel,3199.0,2.0,19.0,5182.38,Hyderabad,South,Puma Store C,Unknown,M,Cash,2023-12-04,4.0
90480,2060,Running Shoes,Footwear,3874.0,4.0,3.0,15031.12,Delhi,Unknown,Unknown,Store,S,UPI,2023-01-01,5.0
90481,1883,Running Shoes,Footwear,4726.0,4.0,9.0,17202.64,Unknown,North,Puma Store A,Store,XL,UPI,2023-09-14,3.0
90482,,Cap,Accessories,953.0,2.0,4.0,1829.76,Hyderabad,North,Unknown,Online,M,Card,,5.0
90483,1766,Running Shoes,Unknown,9014.0,3.0,19.0,21904.02,Mumbai,North,Unknown,Store,M,UPI,2023-01-27,1.0
90484,3522,Unknown,Accessories,873.0,3.0,5.0,2488.05,Hyderabad,South,Unknown,Store,Unknown,Cash,2023-05-03,2.0
90485,2057,Sneakers,Footwear,5714.0,1.0,22.0,4456.92,Bangalore,Unknown,Puma Store B,Store,L,UPI,2023-08-10,3.0
90486,1155,Cap,Accessories,1594.0,2.0,30.0,2231.6,Hyderabad,West,Puma Store B,Store,S,UPI,2023-03-10,1.0
90487,2015,Jacket,Apparel,2938.0,1.0,24.0,2232.88,Bangalore,South,Puma Store A,Online,Unknown,UPI,2023-10-19,3.0
90488,3126,Jacket,Apparel,3250.0,4.0,30.0,9100.0,Pune,North,Unknown,Online,M,Card,2023-03-14,5.0
